timestep,ep_rew_mean,ep_len_mean,r_pnl_mean,r_spread_mean,r_cvar_mean,cvar_5pct_mean
2000,-0.9479204999999999,695.0,-0.0007284036125498546,-0.0004095133481163066,-0.0004302446730874635,-0.0004302446730874635
4000,-1.0849426,695.0,-0.00037708464015030253,-0.0003884215956402477,-0.00043661360336957157,-0.00043661360336957157
6000,-0.54555625,695.0,0.0016452470707777553,-0.00038372987960288307,-0.00045339108114237785,-0.00045339108114237785
8000,-0.07117099999999997,695.0,0.002380544066300346,-0.00037429338372051716,-0.00045508543864039667,-0.00045508543864039667
10000,-0.005653428571428539,695.0,0.0012835845898338896,-0.0004059361301529221,-0.00048515255963194336,-0.00048515255963194336
12000,0.10281235294117647,695.0,0.0019448862572533033,-0.0004149771162043791,-0.0004588537023462551,-0.0004588537023462551
14000,0.21055675,695.0,0.0019370467721583247,-0.00043045446876734496,-0.0004935900391562466,-0.0004935900391562466
16000,0.3628817391304348,695.0,0.0029737365285389845,-0.00041294507274618376,-0.00045065176197247794,-0.00045065176197247794
18000,0.4262579199999999,695.0,0.002442861427756123,-0.00042785500621339307,-0.0005016780917924205,-0.0005016780917924205
20000,0.5178807499999999,695.0,0.0032146657208451746,-0.00039292506759669633,-0.0005417591505712901,-0.0005417591505712901
22000,0.6756682903225806,695.0,0.003630935774508105,-0.0004072740188205615,-0.0005214516494481614,-0.0005214516494481614
24000,0.7977523235294116,695.0,0.0042287621161105375,-0.00040651870296886197,-0.0005333549790494718,-0.0005333549790494718
26000,0.8851632162162162,695.0,0.0036402897728115523,-0.00042445246261181314,-0.0005691268248144014,-0.0005691268248144014
28000,0.9523697499999999,695.0,0.003530118939943459,-0.0004120922137604095,-0.00057387987154343,-0.00057387987154343
30000,0.9508952790697675,695.0,0.002095840672358506,-0.00036209489282118155,-0.0006087244132170185,-0.0006087244132170185
32000,0.9929795652173914,695.0,0.00334808705102859,-0.0003577082807768137,-0.0005614438053331046,-0.0005614438053331046
34000,0.9954918541666666,695.0,0.002726650896161362,-0.00034748880256153645,-0.0005940157070009267,-0.0005940157070009267
36000,1.0097957450980393,695.0,0.003043756351540512,-0.0003167075643662829,-0.0005694208863586179,-0.0005694208863586179
38000,1.0588266296296298,695.0,0.003350988565159175,-0.0003152348176807165,-0.0005849441287167081,-0.0005849441287167081
40000,1.1138744385964912,695.0,0.0038272239307867726,-0.00027236943505704405,-0.0005509480077151078,-0.0005509480077151078
42000,1.1453013,695.0,0.00330408897168319,-0.0002530043164748699,-0.0005573302065876277,-0.0005573302065876277
44000,1.1990774920634921,695.0,0.004422806934437853,-0.00023960807824358342,-0.0005768322310730746,-0.0005768322310730746
46000,1.25914153030303,695.0,0.004163683541198969,-0.00022599815277867018,-0.0005775916934625255,-0.0005775916934625255
48000,1.3068125797101446,695.0,0.004339033586942798,-0.00020655095363017174,-0.0006267133447165756,-0.0006267133447165756
50000,1.3486471830985913,695.0,0.0049355587604595534,-0.0001976143823882565,-0.0006404544300501284,-0.0006404544300501284
52000,1.3992337837837836,695.0,0.004430107394316969,-0.000206659321811609,-0.0006318189652152812,-0.0006318189652152812
54000,1.4518725454545454,695.0,0.004970785646888205,-0.00019750168605856596,-0.000638496886085126,-0.000638496886085126
56000,1.5132209499999998,695.0,0.005020246718377035,-0.0001857400907061994,-0.0006872560831297303,-0.0006872560831297303
58000,1.557339722891566,695.0,0.004835756442848528,-0.00017466565180532633,-0.0006965693096929542,-0.0006965693096929542
60000,1.5982018837209298,695.0,0.004660744030229205,-0.00017190107185207309,-0.0006753512541127,-0.0006753512541127
62000,1.6381488988764046,695.0,0.005131046312252826,-0.0001598558622429613,-0.0006965491107400636,-0.0006965491107400636
64000,1.6573093478260867,695.0,0.0042066178645446504,-0.00015828125841226432,-0.0007572228676691732,-0.0007572228676691732
66000,1.6622720212765953,695.0,0.003936601757982281,-0.00016051623632647096,-0.0007176908077860069,-0.0007176908077860069
68000,1.6752203917525772,695.0,0.003942281633639195,-0.00017492703226283193,-0.0006469332209745143,-0.0006469332209745143
70000,1.6925899000000002,695.0,0.003415331394933365,-0.00017067404768888374,-0.0006880638195888817,-0.0006880638195888817
72000,1.7911596,695.0,0.0038517165721531923,-0.00016995086529329417,-0.0006818528012114079,-0.0006818528012114079
74000,1.8842442300000002,695.0,0.004611033946706529,-0.0001514202118543908,-0.0007137135277551056,-0.0007137135277551056
76000,1.9385461700000002,695.0,0.004822197606941769,-0.0001556770034052432,-0.0006937596401949116,-0.0006937596401949116
78000,2.00578319,695.0,0.005091781867646464,-0.0001474783993676305,-0.0006990399231027252,-0.0006990399231027252
80000,2.0680398,695.0,0.004715466585440727,-0.0001565965058054775,-0.0007093404415420429,-0.0007093404415420429
82000,2.1057932499999996,695.0,0.004341891862390889,-0.0001592991143559571,-0.0007332558527390129,-0.0007332558527390129
84000,2.16918534,695.0,0.005686621937046874,-0.00017200116914752872,-0.000658113523244638,-0.000658113523244638
86000,2.23248403,695.0,0.005583496870337358,-0.00017143294948153198,-0.0006331399026862236,-0.0006331399026862236
88000,2.31773345,695.0,0.005608551982048519,-0.00017526554578877986,-0.0006124851430754371,-0.0006124851430754371
90000,2.3701394600000003,695.0,0.006023133903312019,-0.00016372418691031635,-0.0006569688739297548,-0.0006569688739297548
92000,2.40346801,695.0,0.005717745253984594,-0.00017647446495983748,-0.0006641339050400605,-0.0006641339050400605
94000,2.43011333,695.0,0.005256292197930479,-0.00016628841690625995,-0.0006870676182178095,-0.0006870676182178095
96000,2.4932403499999998,695.0,0.006672841723162578,-0.00017421660763472318,-0.0006851955546943416,-0.0006851955546943416
98000,2.57324228,695.0,0.007090309409560586,-0.0001887307967988774,-0.0006736137127200021,-0.0006736137127200021
100000,2.6421425300000005,695.0,0.006538132286222263,-0.00020257603134624664,-0.000617609692296534,-0.000617609692296534
