name,total_return,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,n_days
strategy,-0.06192450475634559,-0.023043038589453113,0.08518284139190482,-0.23114356172847997,-0.32249751930361953,0.1282190836507565,-0.1797161384511046,691
buy_and_hold,0.3357943936141228,0.11136275172937182,0.17115551461504142,0.7027154899598919,0.9767969402088119,0.21284763459718822,0.523204084180332,691
equal_weight,0.18434608961334575,0.06364533024728591,0.14016346609081087,0.510350326493282,0.7579382686209233,0.21311059803465945,0.29864929681692737,691
sixty_forty,0.06927804662476333,0.024729021356671765,0.13171847843140735,0.2513262470518225,0.3808184965545204,0.21986289360528932,0.11247473801134786,691
ma_crossover,0.49430554805093885,0.15775351604574817,0.1061829588135015,1.4330432159633402,1.7379899559240126,0.099743109292049,1.5815981391139913,691
twap_ew,0.18434608961334575,0.06364533024728591,0.14016346609081087,0.510350326493282,0.7579382686209233,0.21311059803465945,0.29864929681692737,691
vwap_proxy_ew,0.17377451187758997,0.06017303869463908,0.11441561808719858,0.5680051625131954,0.8207229248080029,0.20907089874210022,0.28781164215908234,691
