timestep,ep_rew_mean,ep_len_mean,r_pnl_mean,r_spread_mean,r_cvar_mean,cvar_5pct_mean
2000,-0.9908724999999999,695.0,-0.0007021029917822017,-0.0004051811828511767,-0.00043171109623930004,-0.00043171109623930004
4000,-1.0022954,695.0,-0.00018960965921781443,-0.0003912344865023625,-0.0004382132872765475,-0.0004382132872765475
6000,-0.63723125,695.0,0.0014184499338718935,-0.0003751198913407047,-0.0004938039010084564,-0.0004938039010084564
8000,-0.21190163636363638,695.0,0.001786164972957017,-0.0003579233412891627,-0.000488507157686196,-0.000488507157686196
10000,-0.19461135714285716,695.0,0.0006725090789287423,-0.0003561766311912798,-0.0005409092992774946,-0.0005409092992774946
12000,-0.22166923529411764,695.0,0.00048797281227292783,-0.0003480375386670232,-0.0005427257941255387,-0.0005427257941255387
14000,-0.051142500000000014,695.0,0.0022447522027235533,-0.000349679880083818,-0.0005708567597028293,-0.0005708567597028293
16000,0.13861726086956522,695.0,0.002986731144038944,-0.00034044593834169215,-0.0005628023821157195,-0.0005628023821157195
18000,0.24999071999999994,695.0,0.00309326664558046,-0.0003136115055598319,-0.0005944400025862784,-0.0005944400025862784
20000,0.38030774999999994,695.0,0.0029518592752754173,-0.00029866975504923613,-0.0006586787609846316,-0.0006586787609846316
22000,0.559586129032258,695.0,0.003960497135887823,-0.0003023775229388382,-0.0006089062500375786,-0.0006089062500375786
24000,0.7037610588235295,695.0,0.004368515862284893,-0.0003233887335572392,-0.0006406856668948039,-0.0006406856668948039
26000,0.7630231621621621,695.0,0.002903580192060268,-0.00032016295234952127,-0.0007059893391121759,-0.0007059893391121759
28000,0.77565695,695.0,0.0023027542308954397,-0.00029160964504536247,-0.0007221430096116108,-0.0007221430096116108
30000,0.7793673255813954,695.0,0.00223300398385704,-0.00027505295582683757,-0.0007573686653372883,-0.0007573686653372883
32000,0.8562997826086957,695.0,0.0040290710764551915,-0.00026583085820022973,-0.00069812380356662,-0.00069812380356662
34000,0.8903591249999999,695.0,0.003466637386751614,-0.0002420942307541147,-0.0006886727362137789,-0.0006886727362137789
36000,0.9311213921568628,695.0,0.0034258430049819194,-0.00026612214385019617,-0.0006896005190111334,-0.0006896005190111334
38000,0.9995404444444445,695.0,0.003653114330011011,-0.0002866809745881707,-0.0006956395045602945,-0.0006956395045602945
40000,1.0375956666666668,695.0,0.0034353481549644466,-0.00027887141404142607,-0.0007049718998141641,-0.0007049718998141641
42000,1.0995176833333333,695.0,0.004222776865929301,-0.0002838263107541948,-0.0007124488450494821,-0.0007124488450494821
44000,1.1478511746031745,695.0,0.004247188899053857,-0.00025530724908392875,-0.0006720639990692445,-0.0006720639990692445
46000,1.1738749393939394,695.0,0.0032654019390856194,-0.00025283843637630344,-0.0006832315676435861,-0.0006832315676435861
48000,1.2068658985507246,695.0,0.0038909446079124096,-0.0002790662094563246,-0.0006778952013217559,-0.0006778952013217559
50000,1.2378093661971832,695.0,0.0038385002446005745,-0.0002699302815102041,-0.0006574777583388705,-0.0006574777583388705
52000,1.2633143783783785,695.0,0.0038491187393066926,-0.00026411768082235945,-0.0006706611964526811,-0.0006706611964526811
54000,1.2879534415584415,695.0,0.0032238051023836594,-0.00026135041848886757,-0.0006751887809174666,-0.0006751887809174666
56000,1.3401150875,695.0,0.004981981990051603,-0.00023447987876264382,-0.0006106945666027007,-0.0006106945666027007
