timestep,ep_rew_mean,ep_len_mean,r_pnl_mean,r_spread_mean,r_cvar_mean,cvar_5pct_mean
48000,1.6477801304347828,695.0,0.0015542238321619001,-0.00013364896467979998,-0.0008523337857108896,-0.0008523337857108896
50000,1.6109275774647889,695.0,0.0019090921170358626,-0.00015563932152688504,-0.0008617094736854695,-0.0008617094736854695
52000,1.5895999594594594,695.0,0.0032170147646322362,-0.00015014498097002508,-0.0007752621919753832,-0.0007752621919753832
54000,1.605182285714286,695.0,0.0031223347130654657,-0.00015813618523664774,-0.0007021209562276732,-0.0007021209562276732
56000,1.6121262250000001,695.0,0.003604931365167381,-0.00015762010078057648,-0.0007594334999572431,-0.0007594334999572431
58000,1.6599827228915665,695.0,0.005267523297426715,-0.0001249458059363067,-0.0007622517542252631,-0.0007622517542252631
60000,1.7156204883720931,695.0,0.005438957898524071,-9.726843667328358e-05,-0.0007696544913213077,-0.0007696544913213077
62000,1.7463299325842696,695.0,0.00485406099554128,-9.139966064430774e-05,-0.0008060592957371831,-0.0008060592957371831
64000,1.7741127826086958,695.0,0.0048019688444287546,-0.0001236726671565324,-0.0007528246259124059,-0.0007528246259124059
66000,1.7946293829787234,695.0,0.004249715440281224,-0.00015841066746339203,-0.0007188808141884967,-0.0007188808141884967
68000,1.7822412783505155,695.0,0.0025837285970433193,-0.00018631363358590752,-0.0006872181928085756,-0.0006872181928085756
70000,1.75686734,695.0,0.0022242874688399635,-0.00018185019404981284,-0.0007177723148932367,-0.0007177723148932367
72000,1.7966133,695.0,0.0016339790098003433,-0.0002142312795346603,-0.0007111177192571035,-0.0007111177192571035
74000,1.8372018100000003,695.0,0.0021406148402210263,-0.00021666752337962388,-0.000713131292029867,-0.000713131292029867
76000,1.8701542599999998,695.0,0.002635822681117612,-0.00024914552788436414,-0.0007276945933262279,-0.0007276945933262279
78000,1.91261507,695.0,0.002209610740931258,-0.0002931160183871165,-0.0006231602579661047,-0.0006231602579661047
80000,1.9132965199999998,695.0,0.0013613907800051938,-0.0002986466782666743,-0.0006109458739479331,-0.0006109458739479331
82000,1.8970136699999998,695.0,0.0006669172534790656,-0.0002551156448191963,-0.0006439100905535401,-0.0006439100905535401
84000,1.8767462299999997,695.0,0.0010513869419421407,-0.0002409897334095091,-0.0006835426791518938,-0.0006835426791518938
86000,1.84455916,695.0,0.0009371917574062575,-0.00023550451216707008,-0.0006817411783549223,-0.0006817411783549223
88000,1.82455074,695.0,0.0016999896757335794,-0.00023329650566056374,-0.0006880401744744546,-0.0006880401744744546
90000,1.7871700900000003,695.0,0.002115183673152358,-0.0002742154800072313,-0.0006599986998255707,-0.0006599986998255707
92000,1.75507569,695.0,0.0019944531272779475,-0.0002883177638776601,-0.0005681914106610954,-0.0005681914106610954
94000,1.67949277,695.0,0.002263673969718209,-0.0002282379863597453,-0.0006818356302239428,-0.0006818356302239428
96000,1.6263419699999997,695.0,0.0028861878021973018,-0.00018658078395836057,-0.0007456337467381561,-0.0007456337467381561
98000,1.5265072000000002,695.0,0.0016117762279778578,-0.00017547583172880114,-0.0008404392524004524,-0.0008404392524004524
100000,1.46131653,695.0,0.0021028549302304985,-0.0001797789699237794,-0.0007936104166799187,-0.0007936104166799187
