timestep,ep_rew_mean,ep_len_mean,r_pnl_mean,r_spread_mean,r_cvar_mean,cvar_5pct_mean
2000,-0.5463265,695.0,0.00021651364708381648,-0.00041065680437262636,-0.00041961577787129746,-0.00041961577787129746
4000,-0.3491368,695.0,0.00040960242826777076,-0.0004041621103066253,-0.00039940691969530254,-0.00039940691969530254
6000,-0.47038062500000005,695.0,-0.00015931813789308476,-0.0003965162270408124,-0.0004934962613280778,-0.0004934962613280778
8000,-0.4386897272727273,695.0,0.00046897823694402456,-0.0003976980358585716,-0.00046024295987542147,-0.00046024295987542147
10000,-0.36830300000000005,695.0,0.0007730872538392882,-0.00036675560113831894,-0.0004214201708621971,-0.0004214201708621971
12000,-0.2819996470588235,695.0,0.0006463822506362144,-0.00033948759753368797,-0.00038544094422807097,-0.00038544094422807097
14000,-0.24113455,695.0,0.0008240130911901278,-0.0003725381205655169,-0.0004101851310086304,-0.0004101851310086304
16000,-0.2812552173913044,695.0,0.00015052329617265436,-0.00038195920654851946,-0.0004434041067689496,-0.0004434041067689496
18000,-0.27749112000000004,695.0,0.0001932140445716764,-0.00036667988021466886,-0.00044241660349501,-0.00044241660349501
20000,-0.27788282142857146,695.0,0.0003032264790130652,-0.0003799720799051225,-0.00043284933950702396,-0.00043284933950702396
22000,-0.2256973225806452,695.0,0.0017629543197508013,-0.0004073842572693015,-0.00038978598753480574,-0.00038978598753480574
24000,-0.1834280882352941,695.0,0.0009187167548709224,-0.000383673727594968,-0.00039950162732657114,-0.00039950162732657114
26000,-0.10179143243243244,695.0,0.0020708285515572676,-0.00036512491862885656,-0.0004075505532968772,-0.0004075505532968772
28000,-0.050377475000000005,695.0,0.0016493236117245842,-0.0003859097398288548,-0.00039381669060930315,-0.00039381669060930315
30000,-0.02140362790697675,695.0,0.001280902257469207,-0.00036926356553593654,-0.0004575400945393536,-0.0004575400945393536
32000,0.0191865,695.0,0.0017509162288626076,-0.0003687608941171319,-0.0004257839026792669,-0.0004257839026792669
34000,0.048145854166666675,695.0,0.002201560645638986,-0.00038041704245163127,-0.00041307185544912646,-0.00041307185544912646
36000,0.1214764705882353,695.0,0.0025474321405898,-0.00039044953166292984,-0.00038502605630101784,-0.00038502605630101784
38000,0.16191070370370372,695.0,0.001502294969947299,-0.00039788877082457767,-0.0004318894486477856,-0.0004318894486477856
40000,0.1933664561403509,695.0,0.00211602440144432,-0.000382538341389969,-0.0004078062448904068,-0.0004078062448904068
42000,0.22367348333333334,695.0,0.0018796911639386042,-0.00040000793318934743,-0.0004303899955668325,-0.0004303899955668325
44000,0.24236812698412702,695.0,0.001958462590722438,-0.0004368628169588744,-0.0004242276864780608,-0.0004242276864780608
46000,0.27678410606060605,695.0,0.0023116420335538694,-0.0004309180510204286,-0.0004039421081259874,-0.0004039421081259874
48000,0.3227908695652174,695.0,0.0027707210904149376,-0.0004175306363197044,-0.00043075806560332274,-0.00043075806560332274
50000,0.34041453521126763,695.0,0.00207124309295469,-0.00042281448757406324,-0.00045896133064060607,-0.00045896133064060607
52000,0.36107371621621626,695.0,0.0024444119619224116,-0.000426006754507497,-0.00047531976401727293,-0.00047531976401727293
54000,0.3734636753246754,695.0,0.0018545949987716348,-0.00044000217335876077,-0.0004806482773977498,-0.0004806482773977498
56000,0.45093711249999996,695.0,0.004320500475927155,-0.0004312709652081132,-0.0004711938402224944,-0.0004711938402224944
58000,0.49974334939759035,695.0,0.0034207009042867735,-0.00043102159231668335,-0.0005290982102330811,-0.0005290982102330811
60000,0.5409462558139535,695.0,0.0034901131772031484,-0.00041490527080819014,-0.0005594348965771198,-0.0005594348965771198
62000,0.571393,695.0,0.003296753498954273,-0.0004019041346863843,-0.0005751820348646222,-0.0005751820348646222
64000,0.6218426304347826,695.0,0.003991445157388853,-0.00040576971754990523,-0.0005672796569772805,-0.0005672796569772805
66000,0.667156,695.0,0.004761389428994478,-0.0003884543934094254,-0.0005021494107572229,-0.0005021494107572229
68000,0.7137261855670104,695.0,0.004081225865471083,-0.00038829681637557223,-0.0004901570881296111,-0.0004901570881296111
70000,0.7553915500000001,695.0,0.003876706257500646,-0.00037601796143576507,-0.0004664879456548528,-0.0004664879456548528
72000,0.8469183600000001,695.0,0.004606472766768688,-0.00038096640038825575,-0.0005024429865277773,-0.0005024429865277773
74000,0.93418423,695.0,0.004915900863026325,-0.0003984903705094009,-0.0005517166799424522,-0.0005517166799424522
76000,1.0164641499999998,695.0,0.003510131423238858,-0.00038987648297511047,-0.0005950632098820927,-0.0005950632098820927
78000,1.11587568,695.0,0.00579685697615902,-0.00040006281252708285,-0.0006096237189712889,-0.0006096237189712889
80000,1.20248662,695.0,0.005374810181740812,-0.0003767244363830425,-0.0006787598626505549,-0.0006787598626505549
82000,1.2715159799999998,695.0,0.005831874764161256,-0.0003479012709692121,-0.0006857075900163072,-0.0006857075900163072
